# 500 genes x 100 features
# gene_name[tab]expression[tab]f1[space]f2[space]f3[space]f4...
# 
# ITEM: TFBS1 TFBS2 TFBS3 TFBS4 TFBS5 TFBS6 TFBS7 TFBS8 TFBS9 TFBS10 TFBS11 TFBS12 TFBS13 TFBS14 TFBS15 TFBS16 TFBS17 TFBS18 TFBS19 TFBS20 TFBS21 TFBS22 TFBS23 TFBS24 TFBS25 TFBS26 TFBS27 TFBS28 TFBS29 TFBS30 TFBS31 TFBS32 TFBS33 TFBS34 TFBS35 TFBS36 TFBS37 TFBS38 TFBS39 TFBS40 TFBS41 TFBS42 TFBS43 TFBS44 TFBS45 TFBS46 TFBS47 TFBS48 TFBS49 TFBS50 TFBS51 TFBS52 TFBS53 TFBS54 TFBS55 TFBS56 TFBS57 TFBS58 TFBS59 TFBS60 TFBS61 TFBS62 TFBS63 TFBS64 TFBS65 TFBS66 TFBS67 TFBS68 TFBS69 TFBS70 TFBS71 TFBS72 TFBS73 TFBS74 TFBS75 TFBS76 TFBS77 TFBS78 TFBS79 TFBS80 TFBS81 TFBS82 TFBS83 TFBS84 TFBS85 TFBS86 TFBS87 TFBS88 TFBS89 TFBS90 TFBS91 TFBS92 TFBS93 TFBS94 TFBS95 TFBS96 TFBS97 TFBS98 TFBS99 TFBS100
FBXO6	2.09887	0.213936 0.0 0.709908 1.168320 0.0 0.0 1.323773 0.0 0.0 0.705395 0.0 0.0 0.0 0.0 0.0 0.0 0.024537 0.0 0.0 0.0 0.0 0.0 0.817605 0.0 0.0 0.0 0.208915 0.0 0.077932 0.768417 0.575040 0.0 0.169190 0.810666 1.457875 3.558949 0.0 0.0 0.0 0.0 3.888291 0.0 0.0 0.0 0.0 0.0 1.118824 0.037961 0.239073 0.0 0.0 1.410379 0.0 0.0 0.0 0.781467 2.024498 0.0 0.0 0.690478 0.0 0.815105 0.0 0.366682 0.0 0.0 0.0 0.0 0.078934 0.0 0.334671 0.0 0.855072 1.097502 0.131285 0.0 5.648301 0.000000 3.755283 5.654679 8.819417 0.000000 3.114756 0.958958 1.334293 0.731981 0.048056 0.046595 1.377655 0.0 0.737351 1.126307 0.134127 0.319075 0.011620 1.441428 2.068451 0.059236 0.766661 1.498271
FCER2	32.81970	0.160909 0.0 0.269270 0.200511 1.162255 0.187360 0.0 0.0 0.0 0.0 0.0 0.251126 0.0 1.105378 0.0 0.0 0.072525 0.0 0.0 2.174387 0.0 0.0 0.0 0.0 0.0 0.007632 1.680259 0.0 0.178817 0.0 0.719855 0.0 0.0 0.398387 1.489439 3.197299 0.0 0.0 1.060515 0.0 0.0 0.0 1.358252 0.0 0.0 0.0 1.425330 0.041924 0.233905 0.0 0.0 0.315017 0.0 0.0 0.382509 0.0 0.0 0.0 0.0 0.644488 0.0 0.586548 0.0 0.613458 0.0 0.856193 0.517760 0.0 0.0 0.0 0.033929 0.0 0.315629 0.0 0.0 0.0 6.147689 3.689087 3.279917 5.028640 5.567086 0.000000 2.349720 1.275616 0.641263 1.675480 0.215300 0.113506 1.589998 0.0 0.380876 1.563133 0.286360 0.438261 0.0 3.106233 1.822525 0.0 0.417199 1.804013
FCMR	35.05445	0.390803 0.0 0.0 1.116941 0.0 0.0 0.0 0.0 0.657417 0.0 0.0 1.339405 0.0 0.0 1.744987 1.633928 0.0 0.0 0.0 0.0 0.0 0.0 0.755267 0.0 0.0 0.0 0.163759 0.0 0.0 0.0 0.923157 0.0 0.526657 0.323193 1.613428 1.468626 0.0 0.0 0.0 5.033140 0.0 0.0 0.0 0.0 0.0 0.0 0.397416 0.0 0.686043 0.0 0.0 0.0 0.436793 0.0 0.717114 0.962834 2.477452 0.0 0.0 0.077995 0.0 0.0 0.0 0.0 0.0 0.0 0.340045 0.0 0.262711 0.0 0.0 0.0 1.138835 0.0 0.165186 0.0 6.177635 0.000000 3.583784 5.621809 6.325061 0.000000 1.715198 0.269526 1.612799 1.101626 0.928899 0.097047 1.444621 0.282067 0.015691 2.142132 0.526532 0.131228 0.0 0.770146 1.552712 0.078453 1.344093 0.915528
FDCSP	29.11953	0.746366 0.985147 0.459271 0.604476 1.307667 0.187360 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.330702 0.0 0.0 0.0 0.0 0.0 0.323583 1.616724 0.0 0.030238 0.0 0.706770 0.0 0.0 1.785577 0.775327 0.695124 0.836466 0.443989 0.307888 0.303062 0.0 0.0 2.753781 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.019751 1.710357 0.0 0.0 0.0 0.197588 0.0 0.0 0.0 0.970675 0.0 0.0 0.469045 0.471216 0.0 0.0 0.0 0.0 0.339652 0.0 0.0 2.204382 0.0 0.0 0.0 3.785180 0.0 0.111516 0.0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
FGD2	65.17981	0.123175 0.0 0.123867 0.0 0.0 0.281041 0.0 0.0 0.0 0.332264 0.0 0.0 0.0 0.0 0.0 0.0 0.110518 0.0 0.0 25.103296 0.0 15.952824 0.234760 0.0 0.0 0.0 1.529402 0.535951 0.0 0.0 0.0 0.0 0.250314 0.431978 1.422474 2.251846 0.0 0.0 1.539636 0.0 1.113997 0.0 0.0 0.0 0.0 0.0 0.728835 0.035837 0.914780 0.0 0.0 0.943307 0.0 0.0 0.506139 0.0 1.316844 1.025124 0.0 0.0 0.371158 0.317769 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.105601 0.0 0.472119 0.0 0.0 0.0 6.554883 2.131557 0.000000 5.738227 7.572684 0.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
FGD3	27.75502	2.266028 0.0 0.193972 0.355825 0.0 0.0 0.169451 0.0 0.0 0.132905 0.0 0.0 1.218757 0.0 0.199930 0.0 0.146368 0.334528 0.0 3.344207 0.0 0.0 0.319259 0.0 0.0 0.016538 0.377993 0.0 0.0 0.0 1.160203 0.0 0.382629 0.341790 2.076774 0.857824 0.307548 0.0 0.0 0.272926 0.0 0.0 0.0 0.0 0.0 0.777485 0.286503 0.002590 1.590320 0.0 0.0 0.564588 0.0 0.0 0.579141 0.0 2.484741 0.0 0.0 0.095387 0.0 0.735615 0.0 0.942372 0.0 0.0 0.288322 0.0 0.0 0.0 0.0 0.0 0.694326 0.0 0.292884 0.0 5.177364 0.000000 5.064353 5.049910 6.871563 3.715454 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
FGD6	93.96136	0.144619 0.0 0.541900 0.257631 0.0 0.0 0.063865 0.0 0.0 0.0 0.0 0.0 0.0 0.784786 0.187534 0.0 0.194795 0.0 0.0 0.0 0.0 0.0 3.306815 0.0 0.0 0.083810 0.436277 0.0 0.0 0.0 4.672869 0.0 0.0 0.569429 0.373886 0.594698 0.0 0.0 3.489876 3.330551 0.0 0.0 0.0 2.065375 0.0 0.0 0.0 0.0 1.163356 0.0 0.0 1.722778 0.241339 0.542114 0.0 0.546658 0.400588 0.0 0.0 0.0 0.887841 0.0 0.0 1.818374 0.0 0.0 0.0 1.858241 0.057187 0.0 0.863679 0.0 2.117681 0.0 0.101704 0.0 7.693000 0.000000 4.624510 4.237548 8.584785 0.000000 1.209637 0.317966 1.510250 2.536336 0.459588 0.046930 0.908147 0.008119 0.360649 0.955381 0.163566 0.178794 0.210127 1.244725 1.340506 0.0 1.321523 0.430457
FGFR1	7.10126	0.118687 0.0 0.0 0.068456 0.0 0.0 0.318931 0.0 0.194771 0.138388 0.0 0.0 0.0 0.0 0.538111 0.0 0.058475 0.0 12.929055 0.0 0.0 0.0 0.420694 0.0 0.0 0.032436 0.167607 0.0 0.089434 0.0 1.877246 0.0 0.0 0.544438 0.895651 2.454578 0.0 0.0 0.0 6.882854 0.0 0.0 0.0 0.0 0.0 0.0 0.402686 0.009960 0.905944 0.0 0.0 0.256988 0.0 0.734986 0.358557 0.0 1.746170 0.0 0.0 0.018288 0.0 0.586548 0.0 1.295120 0.0 0.0 0.556221 0.0 0.0 0.0 0.393695 0.0 1.332770 0.0 0.211975 0.0 4.597686 4.817419 1.895341 4.469977 7.899584 0.000000 1.346131 0.777507 0.775214 2.679661 0.898607 0.125481 3.041705 0.082329 0.714983 1.095447 0.142020 0.551439 0.121464 1.205103 1.930096 0.001135 1.249518 0.485563
FKBP5	65.03145	0.570663 0.0 0.0 0.176661 0.0 0.0 0.603063 0.0 0.0 1.566456 0.0 1.272304 0.0 0.069205 0.257010 0.0 0.091819 0.540301 0.0 10.328337 0.573740 0.0 0.248453 0.0 0.0 0.0 1.203128 0.0 0.0 0.0 1.017357 0.0 0.149162 0.230138 2.143390 2.357475 0.404043 0.0 1.481698 5.380695 0.0 0.0 0.0 0.0 0.0 0.0 0.368669 0.006813 0.573842 0.0 0.0 0.0 1.132354 0.0 0.0 0.0 1.073767 0.0 0.0 0.700071 0.322134 0.0 0.0 0.0 0.0 0.392483 0.0 0.0 0.0 0.0 0.0 0.0 0.490936 0.391945 0.0 0.312010 7.187608 3.201116 0.000000 6.026608 8.742385 0.000000 0.981418 0.321042 1.382507 1.989394 1.057542 0.097516 1.923518 0.0 0.218592 1.090948 0.234891 0.369534 0.051174 1.799457 1.109749 0.0 1.502684 0.515874
FLNA	38.35275	2.087997 0.0 0.0 0.0 0.0 0.0 0.539198 0.0 0.657417 0.0 1.844324 0.0 0.0 4.679130 0.0 0.0 0.012604 0.0 0.0 0.0 0.0 0.0 0.731845 0.0 0.0 0.0 1.067435 0.0 0.616512 0.768417 1.007234 0.0 0.107660 0.447267 0.521766 0.346019 0.220387 0.0 1.583468 0.0 0.0 0.0 0.950776 0.0 0.0 0.0 0.543183 0.039179 1.078497 0.0 0.0 0.116932 1.057480 0.0 0.0 0.0 2.805343 0.922538 0.0 0.089022 0.0 0.0 0.0 0.178941 0.0 0.0 0.0 4.250959 0.0 0.0 0.0 0.0 0.516277 1.182695 0.0 0.0 7.700250 3.391658 3.634256 5.723337 8.932031 3.653381 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
FLT3LG	5.30385	1.367064 0.0 0.360758 0.0 0.0 0.0 0.213741 0.0 0.0 0.0 0.0 0.251126 0.0 2.191380 0.231819 0.0 0.029573 0.877873 6.570246 2.174387 0.0 0.0 0.577440 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.210333 0.0 0.0 0.188609 1.651096 1.803040 0.230933 0.0 0.0 4.051246 0.0 0.0 0.0 1.609843 0.0 0.242964 0.316208 0.0 0.781739 0.0 0.0 2.330997 0.533542 0.0 0.0 0.717506 8.151970 0.0 0.0 0.676762 0.0 0.0 0.0 0.898003 0.0 0.0 0.492562 0.0 0.0 0.0 0.0 0.863210 0.146657 0.0 0.421533 0.0 6.594245 0.000000 2.293135 5.815306 7.933514 0.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
FMNL2	9.49968	0.171880 0.0 0.251706 0.176661 0.747201 0.0 0.345229 0.0 0.0 0.0 0.0 0.0 0.0 4.337603 0.109162 0.0 0.037373 0.0 0.0 8.508376 0.0 0.0 0.625906 0.0 0.0 0.044754 0.0 0.0 0.0 0.0 0.755285 0.0 0.154946 0.505040 1.062365 2.610180 0.587698 0.0 3.426900 0.380604 0.0 0.0 0.0 0.0 0.0 0.0 0.176669 0.027406 1.195700 0.0 0.0 0.672575 0.152415 0.0 0.0 0.0 3.381542 0.0 0.0 0.210945 0.336207 0.0 0.0 1.365889 0.0 0.0 0.761919 4.250959 0.391583 0.0 0.765908 0.0 2.153423 0.0 0.151787 0.0 4.185026 4.876036 0.000000 4.333846 7.822731 0.000000 0.940739 0.302332 1.424778 0.696471 1.634539 0.046418 0.455967 1.160777 0.152481 0.504289 0.212710 0.129698 0.016323 0.492207 2.124972 0.056940 1.429655 0.161814
FNBP1	236.91174	0.118687 0.0 0.440332 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.119420 0.0 0.0 0.098405 0.0 0.0 0.0 0.0 18.233752 1.807452 0.0 0.0 0.008428 0.949057 0.0 0.0 2.305480 0.591631 0.0 0.125735 0.809858 2.256218 2.869754 0.173230 0.0 0.0 0.608753 0.0 0.0 0.194094 0.0 0.0 0.0 0.341001 0.006022 0.813916 0.0 0.0 0.242371 0.410294 0.425138 0.0 0.0 0.658781 0.0 0.0 0.0 0.231974 0.0 0.090896 1.383857 0.0 0.0 0.0 0.0 0.773366 0.0 0.250351 0.0 1.724422 0.0 0.142342 0.0 7.606182 0.000000 3.324551 5.363967 8.613130 0.000000 4.845011 0.0 0.503720 1.467055 0.033787 0.0 9.971142 0.0 0.530296 2.026961 0.935519 1.118976 0.0 4.389775 0.669063 0.290940 0.624020 0.0
FOLR2	10.15370	0.247514 0.0 0.0 0.472275 0.0 0.071397 0.0 0.0 0.0 0.0 0.621571 0.0 0.0 0.631670 0.265707 0.0 0.145386 0.0 0.0 12.587525 0.0 0.0 0.384300 0.0 0.0 0.003068 0.182206 0.190541 0.0 0.0 1.764206 0.0 0.019016 0.277033 0.931226 2.321476 0.500295 0.0 1.843432 0.0 0.0 0.0 0.0 0.646998 0.0 0.242964 0.0 0.006813 2.253190 0.0 0.0 0.553026 0.0 0.0 0.645403 0.0 0.0 0.0 0.0 0.308662 0.0 0.100268 0.0 1.522096 0.0 0.0 0.221083 0.0 0.0 0.0 0.584017 0.0 1.172875 0.0 0.087865 0.0 6.114382 4.171775 0.000000 5.446786 8.181304 1.829322 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
FOXM1	65.50084	0.985070 0.0 0.0 0.030621 0.0 0.369825 0.395451 0.0 0.0 0.0 0.0 0.0 0.0 3.081876 0.132054 0.0 0.029573 0.0 5.285930 0.0 2.280759 0.0 1.382073 0.0 0.0 0.029180 0.018673 0.0 0.0 0.0 0.452159 0.0 0.0 0.434771 2.374976 3.689210 0.121225 0.0 2.519039 0.0 0.0 0.0 0.0 0.0 0.269116 0.0 0.0 0.006320 0.874268 0.0 0.0 0.344687 0.152415 0.0 0.0 0.516809 1.902314 0.0 0.0 0.794023 0.0 0.0 0.0 1.338388 0.0 0.0 0.106098 0.0 0.0 0.0 0.340292 0.0 0.655464 0.0 0.210730 0.0 7.214374 0.000000 4.556043 5.129196 8.003940 0.000000 1.719151 0.990496 1.172101 0.920068 2.122233 0.207261 1.383462 0.081578 0.533950 1.840923 0.532177 0.502638 0.020527 2.725051 1.499043 0.0 0.720231 0.283277
FSBP	10.60982	1.519662 0.0 0.390388 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.835711 0.0 0.142850 0.0 0.175269 0.0 0.0 0.0 0.0 0.0 1.528190 0.0 0.0 0.012028 0.341099 0.0 0.0 0.0 1.367443 0.0 0.018076 0.497469 2.339924 2.828307 0.121225 0.0 0.915922 3.807105 0.0 0.0 0.0 0.711769 0.0 0.0 0.315130 0.040901 0.420629 0.0 0.0 0.0 0.457245 0.267684 0.0 0.452279 0.482052 0.0 0.0 0.0 0.110419 0.0 0.0 2.088985 0.0 0.339652 0.0 0.0 0.415478 0.0 0.649265 0.0 2.308779 0.0 0.030533 0.249608 6.159179 0.000000 4.425419 4.091243 4.682236 0.000000 1.015578 0.134555 0.837748 1.474652 1.032307 0.083981 2.095885 0.016154 0.071555 0.572035 0.113531 0.144048 0.071906 1.034448 2.200063 0.071383 0.848357 0.758109
FUOM	16.35867	2.037463 0.0 0.390388 0.0 0.0 0.0 0.0 0.0 0.998222 0.386755 0.0 0.0 0.0 2.167331 0.291598 0.0 0.057312 0.0 0.0 5.866496 1.291044 0.0 0.133505 0.0 0.0 0.0 0.254070 0.0 0.0 2.625711 1.435210 0.0 0.0 0.137818 0.550365 2.720546 0.303062 0.914668 0.0 0.304910 0.0 0.0 0.0 0.0 0.0 0.0 1.167094 0.005621 0.144378 0.0 0.0 0.0 0.222309 0.0 0.0 0.0 3.211534 2.156771 0.0 0.278899 0.0 0.317769 0.0 0.390149 0.0 0.0 0.0 12.563323 0.273048 0.0 0.474602 0.0 0.683358 1.553513 0.026140 0.0 4.659759 4.043826 4.430747 5.619070 7.496216 0.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
FUT7	1.83702	1.038929 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.669602 0.0 0.182182 0.217424 0.0 0.031381 1.482551 0.0 12.587525 0.0 0.0 0.0 0.0 0.0 0.0 1.078299 0.0 0.0 0.0 0.0 0.0 0.0 0.229844 1.225068 1.207158 0.418468 0.0 0.0 1.523482 0.0 0.0 0.0 1.298444 0.0 0.0 0.553723 0.0 1.009976 0.0 0.0 0.662322 0.0 0.0 0.0 0.0 1.712364 0.0 0.0 0.097449 0.0 0.818727 0.0 0.0 0.0 0.588651 1.107402 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.183949 4.844978 0.000000 5.153112 7.812902 0.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
FXYD5	76.91251	1.954682 0.0 0.254608 0.0 0.0 0.0 1.730297 0.0 1.502592 0.255511 0.0 0.0 0.0 1.559710 0.360174 0.0 0.054859 0.0 0.0 2.328768 0.0 0.0 0.309890 0.0 0.580501 0.0 2.012758 0.0 0.0 0.0 0.432475 0.0 0.016413 0.212204 2.133101 2.933700 0.404043 0.0 0.0 0.0 0.0 0.0 0.0 0.893626 0.0 0.0 1.044683 0.019751 1.610993 0.0 0.0 0.027270 0.725973 0.172151 0.382509 0.361027 0.488303 0.0 0.0 1.088252 0.0 2.214661 0.0 0.727130 0.0 0.367907 0.0 0.0 0.187267 0.0 0.0 0.0 0.505970 0.0 0.0 0.624021 4.723384 3.484538 4.005571 4.806200 7.987543 3.158919 0.0 0.0 1.296712 0.0 0.0 0.0 0.0 0.0 1.716296 0.0 1.635974 0.0 0.0 1.730128 4.959258 0.0 0.258280 2.319925
FYTTD1	101.17789	0.591774 0.437931 0.127227 0.0 0.0 0.0 0.354918 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.006328 0.0 0.0 7.066757 0.0 0.0 0.615997 0.0 0.0 0.0 0.725657 0.428761 0.0 0.0 0.669240 0.0 0.0 0.338188 1.229428 0.392202 0.242450 0.0 0.0 5.814605 0.0 0.0 0.0 0.0 0.0 0.0 0.022638 0.059189 1.009976 0.0 0.0 0.215102 0.0 0.0 0.0 0.296781 0.072817 0.0 0.0 0.116185 0.0 0.105987 0.090896 0.0 0.0 0.0 0.265246 0.0 0.473739 0.0 0.286889 0.0 0.409428 0.0 0.025261 0.249608 5.956726 0.000000 1.767697 4.473521 8.261197 2.767337 2.224118 0.494250 1.368177 1.369244 0.878467 0.041941 1.486086 0.277031 0.571027 0.395174 1.277132 0.148323 0.0 3.858319 1.830767 0.0 0.978551 1.567469
GAB3	5.76924	0.286578 1.313529 0.0 0.626706 0.0 0.0 0.156006 0.0 0.0 0.0 0.0 0.0 0.0 1.521128 0.076873 0.0 0.190043 1.337644 7.433340 0.0 0.0 0.0 1.052545 0.0 0.0 0.047828 0.048777 0.0 0.0 0.0 0.451315 0.0 0.028921 0.442342 1.177635 1.569992 0.0 0.0 0.0 1.998970 0.0 2.895190 0.0 0.0 0.0 0.0 0.024434 0.0 0.555837 0.0 0.0 0.229718 0.963933 0.141672 0.0 0.0 0.985981 0.0 0.0 1.175570 0.801856 0.0 0.0 0.488787 0.0 0.0 0.0 0.0 0.601403 0.0 0.376831 0.0 0.863866 0.0 0.026140 0.624021 3.659068 1.924024 0.000000 4.341545 7.176947 0.000000 0.736412 0.0 1.512014 2.501092 0.0 0.137913 0.741447 0.307594 0.0 0.394869 0.468008 0.151769 0.0 1.236764 2.018102 0.0 2.165321 0.0
GABBR1	8.50175	0.759831 0.0 0.364576 0.163559 1.743643 0.0 1.387045 0.0 0.0 0.0 0.0 0.0 1.462567 1.521128 0.294996 0.0 0.252676 0.702298 0.0 0.0 0.0 0.0 1.890690 0.0 0.0 0.062849 1.299550 0.476439 0.0 0.0 0.0 0.0 0.035862 0.659176 1.842049 0.612460 0.0 0.0 0.0 3.094939 2.074194 0.0 0.0 0.374568 0.0 0.0 0.180502 0.0 1.147018 0.0 0.0 0.803250 0.206836 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.710026 0.0 0.0 0.473597 4.250959 0.180689 0.0 0.0 0.0 2.105672 0.0 0.0 0.0 3.485414 4.573423 0.000000 5.585768 8.711317 0.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
GADD45A	24.19056	0.316665 0.0 1.070971 0.246737 0.0 0.0 0.370736 0.0 0.0 0.0 0.0 0.0 0.0 3.119420 0.020793 0.0 0.324219 0.0 0.0 0.0 7.524723 0.0 0.659237 0.808362 0.0 0.020921 0.656622 0.0 0.0 0.0 0.827833 0.0 0.463102 0.344730 0.615237 0.782983 0.0 0.0 1.720503 0.626877 0.0 0.0 0.0 0.111214 0.0 0.0 0.096539 0.0 0.505655 0.0 0.0 0.319817 1.445721 0.150587 0.0 0.0 3.272799 0.0 0.0 0.353487 0.458225 0.706069 0.0 0.0 0.0 0.0 0.0 8.501917 0.665570 0.0 0.602287 0.0 1.969795 0.0 0.232989 0.0 4.982852 4.231402 3.774650 5.038283 8.029165 0.000000 0.178473 0.822769 1.621265 1.488930 0.073610 0.131542 0.786968 0.046042 0.076855 0.661997 0.084972 0.524488 0.087638 1.151782 1.186377 0.0 1.319169 0.041226
GALNT10	6.70436	0.427540 0.0 0.361674 0.0 0.950936 0.0 0.709835 0.0 0.779083 0.593257 0.682567 0.0 0.0 4.299021 0.169440 0.0 0.055298 0.0 0.0 0.0 0.0 0.0 0.550055 0.0 0.0 0.011724 0.470002 0.0 0.0 0.0 0.0 0.0 0.155958 0.301289 1.452469 1.067898 0.176382 0.0 2.074680 10.724075 0.0 0.0 0.0 0.837396 0.0 0.242964 0.020601 0.0 0.213065 0.0 0.0 0.0 0.855801 0.340809 0.0 0.0 2.837083 0.0 0.0 0.352411 0.0 1.519839 0.0 0.0 0.0 0.0 0.0 7.931483 0.0 0.0 0.510338 0.0 1.619842 0.0 0.336816 0.0 5.337015 4.837106 3.162420 5.185395 7.883055 0.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
GALNT3	4.78179	0.423384 0.0 0.0 0.663363 0.0 0.0 0.472762 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.155146 0.0 0.244927 0.0 0.0 0.0 0.0 0.0 0.705000 0.0 0.0 0.031627 1.136243 0.0 0.0 0.0 3.028170 0.0 0.202305 0.469979 0.860600 1.507467 0.0 0.0 0.0 1.726044 0.0 0.0 0.0 0.237197 0.0 0.0 0.0 0.003160 0.865598 0.0 0.0 0.0 0.0 0.086015 0.0 0.0 0.222403 0.0 0.0 0.0 0.594781 1.310535 0.0 0.0 0.0 1.018807 0.568422 0.0 0.0 0.0 0.0 0.0 3.064851 0.0 0.0 0.0 4.459976 4.563780 0.000000 5.449891 7.669161 2.667279 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
GBGT1	20.81884	0.118687 0.0 0.552439 0.0 1.307667 0.0 0.827679 0.0 0.0 0.593257 0.0 0.0 0.0 3.119420 0.889088 0.0 0.168735 0.0 0.0 0.0 0.0 0.0 0.161972 0.0 0.0 0.009439 0.551825 0.0 0.0 0.0 0.531455 0.0 0.0 0.220510 0.930006 1.272999 0.0 0.0 0.0 1.523482 0.0 0.0 0.0 0.0 0.0 0.0 0.348906 0.0 1.164857 0.0 0.0 0.808923 0.0 0.0 0.286846 0.0 1.085985 0.0 0.0 0.0 0.0 0.0 0.0 0.089470 0.0 0.0 2.298224 0.0 0.402725 0.0 0.942579 0.0 0.758624 0.0 0.203408 0.356565 5.954250 1.927100 4.017628 6.186174 8.294991 0.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
GBP5	3.28250	0.375344 0.0 0.0 0.028266 1.743643 0.0 0.464853 0.0 0.0 2.242779 0.0 0.0 0.0 0.0 0.068976 0.0 0.096907 0.0 0.0 12.587525 0.0 0.0 1.759887 0.0 0.0 0.033710 0.289267 0.428761 0.0 0.0 1.326951 0.0 0.303891 0.523049 0.182409 0.121497 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.607410 0.315010 0.0 0.600684 0.0 6.364303 0.0 1.190688 0.066981 1.173485 0.437354 0.064108 0.0 0.0 0.543095 0.688343 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.682887 0.0 0.105601 0.0 2.317289 0.0 0.274579 0.0 2.443235 1.811635 1.842697 4.023105 5.724778 3.403568 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
GCAT	7.44115	0.286578 0.0 0.0 0.220827 0.0 0.0 0.0 0.0 0.0 0.593257 0.0 0.0 0.0 1.174584 0.936471 0.0 0.020843 0.0 0.917604 1.358992 0.0 16.409556 0.522129 0.0 0.0 0.017866 0.412624 0.0 0.0 0.0 0.0 0.0 0.107660 0.080633 2.056720 0.850245 0.165351 0.0 0.0 0.0 3.622784 2.352342 0.0 0.0 0.0 0.0 0.618282 0.008095 1.829727 0.0 0.0 2.277985 0.495838 0.240939 0.0 0.0 2.878294 0.123005 0.0 0.980673 0.0 0.0 0.0 1.047609 0.0 0.0 0.596804 0.0 0.0 0.0 0.425817 0.0 0.280076 0.0 0.244045 0.624021 2.770681 4.606413 3.220934 5.319491 8.937521 0.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
GCNT2	23.37930	0.447487 0.0 0.715559 0.350526 0.0 0.0 0.361442 1.844489 0.876556 0.0 0.0 0.0 0.0 0.0 0.151847 0.0 0.055763 0.0 0.0 0.0 0.0 0.0 0.108462 0.0 0.0 0.018655 0.266406 0.214380 0.0 0.0 2.349369 0.0 0.320737 0.396697 1.576981 1.977115 0.471444 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.515155 0.031770 1.796717 0.0 0.0 0.127185 0.336487 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.363584 1.299153 0.0 0.0 0.0 0.0 0.0 0.0 0.596866 0.0 1.910319 0.0 0.0 0.0 5.319614 0.000000 3.940233 4.156219 0.000000 0.000000 1.726575 0.290731 1.737731 1.922690 0.504283 0.150626 3.126654 0.069358 0.508159 1.151338 0.586716 0.217542 0.342547 1.143462 1.812959 0.0 1.711256 0.262821
GCSAM	197.97046	0.454303 0.0 0.308828 0.558250 0.0 0.0 1.298464 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.172660 0.0 0.0 0.0 0.0 0.0 0.639058 0.0 0.0 0.032079 0.998287 0.0 0.0 0.0 1.133490 0.904487 0.154946 0.336204 0.798518 0.493095 0.406467 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.448481 0.0 0.0 0.015361 0.627692 0.0 0.0 0.0 0.652878 0.626442 0.409759 0.0 1.511046 0.0 0.0 0.0 0.372240 0.0 0.0 0.0 0.0 0.0 0.584337 0.0 0.959022 0.0 0.408350 0.0 2.210441 0.0 0.050522 0.0 7.184511 0.000000 4.207612 5.271358 7.850332 2.021160 0.948665 0.191034 1.862318 1.518815 0.940170 0.0 1.104329 0.0 0.0 1.024741 0.0 0.0 0.055375 0.875545 2.364555 0.087298 1.626456 0.207645
